srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,sload,dload,spkts,dpkts,swin,stcpb,dtcpb,smeansz,dmeansz,res_bdy_len,sjit,djit,sintpkt,dintpkt,tcprtt,synack,ackdat,ct_state_ttl,ct_flw_http_mthd,ct_srv_src,ct_srv_dst,ct_dst_src_ltm,attack_cat,label
28.0,46486.0,12.0,47344.0,120.0,6.0,4e-06,114.0,0.0,254.0,0.0,0.0,0.0,2.0,114000000.0,0.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,2.0,0.0,20.0,20.0,20.0,4,1
18.0,105757.0,29.0,47344.0,120.0,6.0,1.1e-05,264.0,0.0,60.0,0.0,0.0,0.0,2.0,96000000.0,0.0,2.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,6.0,0,0
40.0,36129.0,20.0,47344.0,120.0,2.0,0.001063,146.0,178.0,31.0,29.0,0.0,0.0,2.0,549388.5625,669802.5,2.0,2.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.011,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,0,0
40.0,82734.0,22.0,46132.0,114.0,5.0,0.005945000000000001,2048.0,2410.0,31.0,29.0,6.0,7.0,0.0,2641547.5,3119260.0,24.0,26.0,255.0,789109347.0,789407309.0,85.0,93.0,0.0,14.711316,13.520569,0.243652,0.21328000000000005,0.0007610000000000001,0.000603,0.00015800000000000002,0.0,0.0,8.0,7.0,3.0,0,0
14.0,90.0,29.0,47344.0,120.0,6.0,9e-06,264.0,0.0,60.0,0.0,0.0,0.0,2.0,117333328.0,0.0,2.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,0,0
42.0,35344.0,8.0,47344.0,120.0,2.0,0.001071,146.0,178.0,31.0,29.0,0.0,0.0,2.0,545284.75,664799.25,2.0,2.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.006999999999999999,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0,0
40.0,90749.0,9.0,3420.0,114.0,2.0,0.17638900000000002,1408.0,816.0,31.0,29.0,3.0,3.0,0.0,59323.42969,33335.41406,14.0,10.0,255.0,2230858415.0,317734889.0,101.0,82.0,0.0,811.9604889999998,12.560865,13.568384,10.767889,0.000728,0.000588,0.00014,0.0,0.0,8.0,7.0,3.0,0,0
15.0,90.0,31.0,47344.0,120.0,6.0,9e-06,264.0,0.0,60.0,0.0,0.0,0.0,2.0,117333328.0,0.0,2.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,45.0,0,0
29.0,46486.0,18.0,47344.0,120.0,6.0,9e-06,114.0,0.0,254.0,0.0,0.0,0.0,2.0,50666664.0,0.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,2.0,0.0,22.0,22.0,22.0,4,1
30.0,58093.0,11.0,62606.0,114.0,5.0,0.7215152624309817,808.0,1268.0,62.0,252.0,2.0,2.0,5.0,8122.3953603671935,12393.981625685466,10.0,8.0,255.0,4265132907.0,2627508183.0,81.0,159.0,228.0,4181.735433253864,112.48846496963594,80.09285093359074,84.01905927954637,0.22057804063472147,0.1330827235166313,0.0874953171180902,1.0,4.0,3.0,3.0,4.0,9,1
29.0,0.0,17.0,1.0,122.0,6.0,5e-06,200.0,0.0,254.0,0.0,0.0,0.0,0.0,160000000.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,2.0,0.0,7.0,7.0,10.0,3,1
41.0,15323.0,25.0,46132.0,114.0,5.0,0.021096,2158.0,2464.0,31.0,29.0,6.0,6.0,0.0,784603.6875,895714.8125,24.0,24.0,255.0,751678296.0,751974679.0,90.0,103.0,0.0,108.460921,3.078366,0.902174,0.8910870000000001,0.000741,0.000593,0.000148,0.0,0.0,2.0,5.0,2.0,0,0
41.0,106688.0,21.0,1202.0,120.0,2.0,0.004775,568.0,312.0,31.0,29.0,0.0,0.0,0.0,713717.3125,392041.9063,4.0,4.0,0.0,0.0,0.0,142.0,78.0,0.0,1.735243,1.515801,1.234,1.080333,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0,0
29.0,0.0,15.0,1.0,65.0,6.0,3e-06,180.0,0.0,254.0,0.0,0.0,0.0,0.0,239999984.0,0.0,2.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,3.0,9,1
35.0,80486.0,20.0,47344.0,120.0,2.0,0.001045,146.0,178.0,31.0,29.0,0.0,0.0,2.0,558851.625,681339.6875,2.0,2.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.01,0.003,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0,0
34.0,11412.0,24.0,31473.0,114.0,5.0,0.004704,4280.0,2456.0,31.0,29.0,7.0,7.0,0.0,6875850.5,3945578.25,18.0,18.0,255.0,3632605886.0,1490524246.0,238.0,136.0,0.0,12.770099,0.32108400000000004,0.258353,0.246706,0.000624,0.0005070000000000001,0.000117,0.0,0.0,7.0,9.0,3.0,0,0
30.0,63486.0,12.0,1202.0,120.0,6.0,6e-06,168.0,0.0,254.0,0.0,0.0,0.0,0.0,112000000.0,0.0,2.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2,1
30.0,49028.0,11.0,46242.0,120.0,6.0,5e-06,1064.0,0.0,254.0,0.0,0.0,0.0,0.0,851200000.0,0.0,2.0,0.0,0.0,0.0,0.0,532.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,2.0,0.0,3.0,7.0,3.0,6,1
41.0,54678.0,21.0,1202.0,120.0,2.0,0.004652,568.0,320.0,31.0,29.0,0.0,0.0,0.0,732588.125,412725.7188,4.0,4.0,0.0,0.0,0.0,142.0,80.0,0.0,1.66288,1.49176,1.181333,1.062333,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.0,0,0
38.0,44472.0,8.0,61478.0,114.0,5.0,0.017662999999999998,1540.0,1644.0,31.0,29.0,4.0,4.0,0.0,654022.5,703391.25,16.0,18.0,255.0,3963983941.0,1823671105.0,96.0,91.0,0.0,70.10560699999999,2.047932,1.156067,1.012176,0.000566,0.000453,0.000113,0.0,0.0,7.0,7.0,6.0,0,0
28.0,63575.0,10.0,46242.0,120.0,6.0,4e-06,78.0,0.0,254.0,0.0,0.0,0.0,0.0,78000000.0,0.0,2.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,2.0,0.0,12.0,9.0,9.0,6,1
37.0,18547.0,26.0,6428.0,114.0,5.0,0.010877,2438.0,18678.0,31.0,29.0,7.0,13.0,0.0,1746069.625,13394870.0,38.0,40.0,255.0,3609642470.0,3618968967.0,64.0,467.0,0.0,0.0,16.384057000000002,0.285622,0.264795,0.00067,0.0005480000000000001,0.000122,0.0,0.0,8.0,4.0,2.0,0,0
37.0,14797.0,20.0,47344.0,120.0,2.0,0.001017,130.0,162.0,31.0,29.0,0.0,0.0,2.0,511307.7813,637168.1875,2.0,2.0,0.0,0.0,0.0,65.0,81.0,0.0,0.0,0.0,0.009000000000000001,0.006,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0,0
33.0,54324.0,24.0,47344.0,120.0,2.0,0.001017,146.0,178.0,31.0,29.0,0.0,0.0,2.0,574238.0,700098.375,2.0,2.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.004,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0,0
37.0,93237.0,22.0,61478.0,114.0,5.0,2.307617,13662.0,548216.0,31.0,29.0,21.0,197.0,0.0,47165.53906,1896207.25,238.0,438.0,255.0,3469523862.0,3502396023.0,57.0,1252.0,0.0,830.962567,577.727744,9.735371,5.2794919999999985,0.000605,0.000474,0.000131,0.0,0.0,7.0,6.0,1.0,0,0
28.0,0.0,13.0,1.0,121.0,6.0,5e-06,200.0,0.0,254.0,0.0,0.0,0.0,0.0,160000000.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,2.0,0.0,6.0,6.0,6.0,8,1
34.0,45788.0,8.0,3087.0,114.0,5.0,0.057868,3960.0,2560.0,31.0,29.0,7.0,7.0,0.0,517038.7813,336213.4375,18.0,20.0,255.0,3068298541.0,921963567.0,220.0,128.0,0.0,411.813525,11.751944,3.385529,3.018,0.0006519999999999999,0.0005200000000000001,0.000132,0.0,0.0,7.0,4.0,3.0,0,0
29.0,64583.0,12.0,1.0,122.0,6.0,3.0130835262478285e-06,200.0,0.0,254.0,0.0,0.0,0.0,0.0,72727272.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,2.0,0.0,14.0,14.0,7.0,8,1
39.0,49696.0,22.0,16512.0,114.0,5.0,0.343896,37382.0,3172.0,31.0,29.0,18.0,8.0,9.0,852909.0,71858.9375,52.0,38.0,255.0,309687250.0,2460294106.0,719.0,83.0,0.0,790.262754,28.114877000000003,6.736412,9.280352,0.000643,0.0005200000000000001,0.000123,0.0,0.0,3.0,1.0,1.0,0,0
37.0,77673.0,20.0,1202.0,120.0,2.0,0.00442,568.0,312.0,31.0,29.0,0.0,0.0,0.0,771040.6875,423529.4063,4.0,4.0,0.0,0.0,0.0,142.0,78.0,0.0,1.576141,1.364009,1.123,0.969,0.0,0.0,0.0,0.0,0.0,11.0,5.0,3.0,0,0
33.0,117694.0,21.0,40492.0,120.0,2.0,0.001801,520.0,304.0,31.0,29.0,0.0,0.0,0.0,1732370.875,1012770.688,4.0,4.0,0.0,0.0,0.0,130.0,76.0,0.0,0.651012,0.30382600000000004,0.463333,0.220333,0.0,0.0,0.0,0.0,0.0,12.0,9.0,3.0,0,0
42.0,28943.0,26.0,61478.0,114.0,5.0,0.016885,1540.0,1644.0,31.0,29.0,4.0,4.0,0.0,684157.5625,735801.0625,16.0,18.0,255.0,504196895.0,509961925.0,96.0,91.0,0.0,66.431692,1.880508,1.102267,0.966118,0.0005679999999999999,0.000456,0.000112,0.0,0.0,7.0,12.0,5.0,0,0
42.0,2708.0,27.0,41436.0,114.0,5.0,0.038509,2334.0,16822.0,31.0,29.0,7.0,12.0,0.0,471578.0625,3402841.0,36.0,38.0,255.0,3012823037.0,3066753872.0,65.0,443.0,0.0,67.852319,66.282358,1.091029,1.026135,0.000695,0.000538,0.000157,0.0,0.0,6.0,11.0,2.0,0,0
31.0,46486.0,18.0,47344.0,120.0,6.0,9e-06,114.0,0.0,254.0,0.0,0.0,0.0,2.0,50666664.0,0.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,2.0,0.0,6.0,6.0,6.0,4,1
30.0,0.0,17.0,1.0,122.0,6.0,9e-06,200.0,0.0,254.0,0.0,0.0,0.0,0.0,88888888.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,4.0,9,1
39.0,7780.0,23.0,41283.0,114.0,5.0,0.013565,2646.0,23838.0,31.0,29.0,7.0,15.0,0.0,1523332.125,13739476.0,42.0,44.0,255.0,1587844682.0,1588151868.0,63.0,542.0,0.0,19.365916,17.493775,0.323341,0.300977,0.000758,0.000612,0.000146,0.0,0.0,3.0,5.0,1.0,0,0
40.0,106966.0,24.0,47344.0,120.0,2.0,0.001086,130.0,162.0,31.0,29.0,0.0,0.0,2.0,478821.375,596685.0625,2.0,2.0,0.0,0.0,0.0,65.0,81.0,0.0,0.0,0.0,0.012,0.012,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0,0
28.0,125467.0,10.0,8696.0,114.0,5.0,1.056535,534.0,354.0,254.0,252.0,2.0,1.0,0.0,3642.094238,2347.295654,10.0,8.0,255.0,521528035.0,3024125992.0,53.0,44.0,0.0,7085.958599,205.837109,115.640222,134.66299999999998,0.259985,0.113887,0.146098,1.0,0.0,4.0,2.0,1.0,6,1
18.0,90.0,29.0,47344.0,120.0,6.0,9e-06,264.0,0.0,60.0,0.0,0.0,0.0,2.0,117333328.0,0.0,2.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0,0
34.0,128113.0,22.0,62606.0,114.0,5.0,4.003574,19514.0,1087890.0,31.0,29.0,2.0,370.0,0.0,38887.25391,2170924.25,366.0,746.0,255.0,3223428437.0,1075362611.0,53.0,1458.0,0.0,609.526717,388.154841,10.967808,5.372523,0.001172,0.001042,0.00013000000000000002,0.0,0.0,6.0,6.0,7.0,0,0
2.0,0.0,2.0,1.0,6.0,6.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0,0
18.0,46486.0,29.0,47344.0,120.0,6.0,7.000000000000002e-06,264.0,0.0,60.0,0.0,0.0,0.0,2.0,150857136.0,0.0,2.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,0,0
40.0,68589.0,20.0,47344.0,120.0,2.0,0.001006,146.0,178.0,31.0,29.0,0.0,0.0,2.0,580516.9375,707753.5,2.0,2.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.002,0.002,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0,0
42.0,30957.0,21.0,25366.0,114.0,5.0,0.030036,3390.0,42510.0,31.0,29.0,7.0,22.0,0.0,886935.6875,11127447.0,56.0,58.0,255.0,761491476.0,761734822.0,61.0,733.0,0.0,32.079085,31.337996,0.540273,0.5265890000000001,0.000681,0.000543,0.000138,0.0,0.0,6.0,7.0,3.0,0,0
30.0,37472.0,12.0,62606.0,114.0,5.0,0.3584623175181944,1244.0,268.0,254.0,252.0,2.0,1.0,5.0,26488.12039647452,5203.589455303415,10.0,6.0,255.0,3409689847.0,2035857504.0,124.0,45.0,0.0,2070.2059959186345,86.34928548904709,39.43158269032061,60.12699104384889,0.13283432938125125,0.05782074000434191,0.0750135893769093,1.0,1.0,1.0,1.0,1.0,7,1
12.0,90.0,28.0,47344.0,120.0,6.0,2e-06,264.0,0.0,60.0,0.0,0.0,0.0,2.0,528000000.0,0.0,2.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,0,0
34.0,101365.0,22.0,51223.0,114.0,5.0,0.021922,3614.0,44406.0,31.0,29.0,7.0,24.0,0.0,1296962.0,15943801.0,60.0,62.0,255.0,1331005643.0,3480920087.0,60.0,716.0,0.0,20.293039,19.677631,0.36622,0.348574,0.0007830000000000001,0.000647,0.000136,0.0,0.0,6.0,6.0,1.0,0,0
35.0,127394.0,9.0,47344.0,120.0,2.0,0.001107,146.0,178.0,31.0,29.0,0.0,0.0,2.0,527551.9375,643179.75,2.0,2.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.011,0.002,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0,0
31.0,90.0,18.0,47344.0,120.0,6.0,9e-06,114.0,0.0,254.0,0.0,0.0,0.0,2.0,50666664.0,0.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,2.0,0.0,21.0,21.0,22.0,4,1
18.0,46486.0,29.0,47344.0,120.0,6.0,9e-06,264.0,0.0,60.0,0.0,0.0,0.0,2.0,117333328.0,0.0,2.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0,0
40.0,106123.0,27.0,24752.0,114.0,5.0,0.00859,2230.0,14740.0,31.0,29.0,7.0,11.0,0.0,2016298.125,13346683.0,34.0,36.0,255.0,2827386988.0,2836135487.0,66.0,409.0,0.0,0.0,13.207221,0.248667,0.230029,0.000669,0.000535,0.000134,0.0,0.0,6.0,4.0,1.0,0,0
29.0,0.0,17.0,1.0,112.0,6.0,3e-06,200.0,0.0,254.0,0.0,0.0,0.0,0.0,266666656.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,2.0,0.0,8.0,8.0,15.0,6,1
42.0,19929.0,26.0,11153.0,114.0,5.0,0.01766,2542.0,23266.0,31.0,29.0,7.0,14.0,0.0,1122989.875,10289015.0,40.0,42.0,255.0,2317894554.0,2318235310.0,64.0,554.0,0.0,25.894787,24.454745000000006,0.443692,0.414341,0.00081,0.000661,0.000149,0.0,0.0,13.0,3.0,1.0,0,0
33.0,13598.0,24.0,47344.0,120.0,2.0,0.000982,130.0,162.0,31.0,29.0,0.0,0.0,2.0,529531.5625,659877.8125,2.0,2.0,0.0,0.0,0.0,65.0,81.0,0.0,0.0,0.0,0.006,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0,0
34.0,96071.0,21.0,16512.0,114.0,5.0,0.484081,37182.0,3380.0,31.0,29.0,18.0,8.0,9.0,602659.5,54536.32813,52.0,42.0,255.0,3714622661.0,1566534418.0,715.0,80.0,0.0,727.231941,24.940668,9.484157000000002,11.793829,0.000647,0.000524,0.000123,0.0,0.0,3.0,2.0,2.0,0,0
33.0,9410.0,24.0,1202.0,120.0,2.0,0.08731599999999999,568.0,304.0,31.0,29.0,0.0,0.0,0.0,39030.64844,20889.64258,4.0,4.0,0.0,0.0,0.0,142.0,76.0,0.0,33.933820000000004,33.904121,24.003334,23.981334,0.0,0.0,0.0,0.0,0.0,7.0,10.0,4.0,0,0
33.0,23200.0,9.0,47344.0,120.0,2.0,0.001033,146.0,178.0,31.0,29.0,0.0,0.0,2.0,565343.6875,689254.625,2.0,2.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.009000000000000001,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0
41.0,93995.0,22.0,29590.0,114.0,5.0,0.044747,3390.0,44832.0,31.0,29.0,7.0,22.0,0.0,595347.1875,7877176.5,56.0,58.0,255.0,4028317052.0,1911398986.0,61.0,773.0,0.0,47.280494,46.014399,0.8066180000000001,0.77486,0.000708,0.0005740000000000001,0.000134,0.0,0.0,3.0,6.0,1.0,0,0
40.0,53988.0,26.0,61478.0,114.0,5.0,0.017287999999999998,1540.0,1644.0,31.0,29.0,4.0,4.0,0.0,668209.1875,718648.8125,16.0,18.0,255.0,1832150385.0,3988505854.0,96.0,91.0,0.0,68.36718499999999,1.943608,1.132133,0.990294,0.000579,0.000449,0.00013000000000000002,0.0,0.0,9.0,10.0,3.0,0,0
37.0,125884.0,24.0,62606.0,114.0,5.0,1.167898,1684.0,10168.0,31.0,29.0,3.0,5.0,0.0,10713.26367,65786.5625,14.0,18.0,255.0,1596724262.0,1597791546.0,120.0,565.0,192.0,9590.031583,8396.68271,89.811459,68.667765,0.000701,0.000539,0.000162,0.0,6.0,14.0,13.0,5.0,0,0
38.0,40699.0,22.0,61478.0,114.0,5.0,0.02399,1540.0,1644.0,31.0,29.0,4.0,4.0,0.0,481533.9688,517882.4688,16.0,18.0,255.0,2547722576.0,2557199630.0,96.0,91.0,0.0,100.360067,3.144416,1.577867,1.382412,0.0006349999999999999,0.000482,0.000153,0.0,0.0,11.0,7.0,6.0,0,0
42.0,97371.0,21.0,37999.0,114.0,5.0,0.016947,2646.0,25418.0,31.0,29.0,7.0,15.0,0.0,1219330.875,11726442.0,42.0,44.0,255.0,3623328539.0,3623643478.0,63.0,578.0,0.0,26.531782,25.977398,0.404927,0.389071,0.000767,0.000596,0.000171,0.0,0.0,15.0,15.0,7.0,0,0
35.0,25426.0,20.0,47344.0,120.0,2.0,0.00103,132.0,164.0,31.0,29.0,0.0,0.0,2.0,512621.3438,636893.1875,2.0,2.0,0.0,0.0,0.0,66.0,82.0,0.0,0.0,0.0,0.011,0.011,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0,0
34.0,77630.0,24.0,46132.0,114.0,5.0,0.004602,1470.0,1728.0,31.0,29.0,5.0,4.0,0.0,2440678.0,2790091.25,22.0,14.0,255.0,620054575.0,620372933.0,67.0,123.0,0.0,13.435761,0.397599,0.219143,0.296231,0.000771,0.000615,0.000156,0.0,0.0,12.0,19.0,7.0,0,0
39.0,58185.0,20.0,47344.0,120.0,2.0,0.001041,146.0,178.0,31.0,29.0,0.0,0.0,2.0,560999.0625,683957.75,2.0,2.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.002,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0,0
39.0,58683.0,21.0,10694.0,114.0,5.0,0.08588,3390.0,41676.0,31.0,29.0,7.0,22.0,0.0,310200.2813,3815370.5,56.0,58.0,255.0,2868399889.0,729914120.0,61.0,719.0,0.0,0.0,85.207611,1.58463,1.498298,0.000599,0.000474,0.000125,0.0,0.0,6.0,7.0,1.0,0,0
35.0,19770.0,21.0,58123.0,114.0,5.0,0.044353,3926.0,56022.0,31.0,29.0,7.0,27.0,0.0,697495.0625,9956305.0,66.0,68.0,255.0,3499051715.0,3526307041.0,59.0,824.0,0.0,44.42967700000001,42.239196,0.6879689999999999,0.6538510000000001,0.000668,0.000536,0.000132,0.0,0.0,4.0,3.0,1.0,0,0
35.0,5772.0,24.0,42600.0,114.0,5.0,0.046846,2542.0,21450.0,31.0,29.0,7.0,14.0,0.0,423344.5938,3575972.5,40.0,42.0,255.0,2533856289.0,2584041049.0,64.0,511.0,0.0,71.989078,69.539817,1.192872,1.125976,0.0008349999999999999,0.000677,0.00015800000000000002,0.0,0.0,4.0,6.0,1.0,0,0
29.0,45150.0,12.0,16877.0,120.0,6.0,4.398466126093807e-06,554.0,0.0,254.0,0.0,0.0,0.0,0.0,504000000.0,0.0,2.0,0.0,0.0,0.0,0.0,277.0,0.0,0.0,0.0,0.0,0.004398466126093807,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,5,1
41.0,17446.0,21.0,61478.0,114.0,5.0,0.864574,10164.0,395734.0,31.0,29.0,16.0,143.0,0.0,93511.94531,3650334.0,174.0,320.0,255.0,1965245033.0,4114691381.0,58.0,1237.0,0.0,1016.564245,746.565835,4.9956239999999985,2.708596,0.000665,0.000528,0.00013700000000000002,0.0,0.0,13.0,9.0,1.0,0,0
39.0,45074.0,27.0,56604.0,114.0,5.0,0.09984,4014.0,58994.0,31.0,29.0,7.0,28.0,0.0,316907.0625,4659615.5,68.0,70.0,255.0,630528443.0,646441983.0,59.0,843.0,0.0,85.79957900000002,84.637718,1.485418,1.461,0.000627,0.000487,0.00014,0.0,0.0,2.0,4.0,1.0,0,0
31.0,5162.0,10.0,1202.0,120.0,6.0,4e-06,168.0,0.0,254.0,0.0,0.0,0.0,0.0,168000000.0,0.0,2.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2,1
41.0,571.0,8.0,47344.0,120.0,2.0,0.001017,146.0,178.0,31.0,29.0,0.0,0.0,2.0,574238.0,700098.375,2.0,2.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0,0
31.0,46486.0,15.0,47344.0,120.0,6.0,9e-06,114.0,0.0,254.0,0.0,0.0,0.0,2.0,50666664.0,0.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,2.0,0.0,6.0,6.0,6.0,4,1
40.0,51481.0,26.0,48047.0,114.0,5.0,0.095994,2766.0,28892.0,31.0,29.0,7.0,16.0,0.0,225347.4063,2355480.5,44.0,46.0,255.0,2280027150.0,130744928.0,63.0,628.0,0.0,122.089681,118.267155,2.225163,2.120533,0.000691,0.0005610000000000001,0.00013000000000000002,0.0,0.0,5.0,3.0,1.0,0,0
36.0,10252.0,23.0,13209.0,114.0,5.0,0.066955,3728.0,5474.0,31.0,29.0,7.0,7.0,11.0,431573.4375,626809.0625,32.0,24.0,255.0,584359736.0,584646809.0,117.0,228.0,0.0,176.69931100000005,5.833917,2.231833,2.875609,0.000688,0.00056,0.000128,0.0,0.0,1.0,2.0,2.0,0,0
33.0,61029.0,9.0,47344.0,120.0,2.0,0.00187,146.0,178.0,31.0,29.0,0.0,0.0,2.0,312299.4688,380748.6563,2.0,2.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.011,0.001,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,0,0
30.0,71642.0,10.0,29643.0,114.0,5.0,0.4354747256855602,742.0,314.0,254.0,252.0,2.0,1.0,2.0,21012.99107778148,6662.05915525037,10.0,7.0,255.0,4134835643.0,3642989568.0,74.0,44.0,0.0,3371.893530444128,98.95242439348922,47.28801208878607,64.75821510843195,0.04522648080384627,0.01418600565873924,0.031040475145107018,1.0,0.0,1.0,1.0,1.0,2,1
42.0,15041.0,24.0,62609.0,114.0,5.0,0.008339,2230.0,13968.0,31.0,29.0,7.0,11.0,0.0,2076987.625,13027941.0,34.0,36.0,255.0,2233250058.0,88165643.0,66.0,388.0,0.0,15.122012,12.923465,0.257452,0.220571,0.0007480000000000001,0.00061,0.000138,0.0,0.0,2.0,3.0,1.0,0,0
18.0,90.0,29.0,47344.0,120.0,6.0,5e-06,264.0,0.0,60.0,0.0,0.0,0.0,2.0,211200000.0,0.0,2.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,34.0,0,0
18.0,46486.0,31.0,47344.0,120.0,6.0,3e-06,264.0,0.0,60.0,0.0,0.0,0.0,2.0,352000000.0,0.0,2.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,34.0,0,0
28.0,100211.0,18.0,1202.0,120.0,6.0,2e-06,168.0,0.0,254.0,0.0,0.0,0.0,0.0,336000000.0,0.0,2.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,2,1
29.0,90.0,14.0,47344.0,120.0,6.0,8e-06,114.0,0.0,254.0,0.0,0.0,0.0,2.0,57000000.0,0.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,2.0,0.0,26.0,26.0,26.0,4,1
